supplier,category,name,sku,price_cad,pro_price,unit,url,scraped_at
IHL Canada,Fasteners,"DuraDrive 2 in. x 7/16 in. Crown N21 Series Yellow Varnish Galvanized Staples (10,000-Pack)",17151,63.25,,Default Title,https://ihlcanada.com/products/duradrive-2-in-x-7-16-in-crown-n21-series-yellow-varnish-galvanized-staples-10-000-pack,2026-04-17T14:44:33.504581
IHL Canada,Fasteners,DuraDrive 3/8 in x 5 in Steel Performance Wedge Anchor - 50/Pack,31938,26.95,,Default Title,https://ihlcanada.com/products/duradrive-3-8-inches-x-5-inches-high-performance-white-zinc-wedge-expansion-anchor-50-box,2026-04-17T14:44:33.504583
IHL Canada,Fasteners,"DuraDrive 1/4 in. x 2-3/4 in. Hex Head Slot Drive Concrete Screws (1,400 Per Box)",34804,145.0,,Default Title,https://ihlcanada.com/products/duradrive-concrete-screw-hex-1-4x2-3-4-inches-1400-box,2026-04-17T14:44:33.504586
IHL Canada,Fasteners,"DuraDrive 1/4 in. x 1-3/4 in. Hex Head Slot Drive Concrete Screws (2,500 Per Box)",34803,119.95,,Default Title,https://ihlcanada.com/products/duradrive-concrete-screw-hex-1-4x1-3-4-inches-2500-box,2026-04-17T14:44:33.504588
IHL Canada,Fasteners,DuraDrive 1/2 in. x 2-3/4 in. Performance Wedge Anchor (50-Pack),31939,27.95,,Default Title,https://ihlcanada.com/products/duradrive-1-2in-performance-wedge-anchor,2026-04-17T14:44:33.504590
IHL Canada,Fasteners,DuraDrive 5/8 in. x 4-1/2 in. Performance Wedge Anchor (20-Pack),31944,25.75,,Default Title,https://ihlcanada.com/products/duradrive-5-8in-performance-wedge-anchor-25-pack,2026-04-17T14:44:33.504591
IHL Canada,Fasteners,"DuraDrive 3/8"" x 5"" Threaded Concrete Screw Anchor (50-Pack)",31918,35.95,,Default Title,https://ihlcanada.com/products/duradrive-3-8-inches-x-5-inches-high-performance-white-zinc-threaded-anchor-50-box,2026-04-17T14:44:33.504593
IHL Canada,Fasteners,"DuraDrive 1/4"" x 1-3/4"" Threaded Concrete Screw Anchor (100-Pack)",31913,29.95,,Default Title,https://ihlcanada.com/products/duradrive-1-4in-performance-threaded-anchor-100-pack,2026-04-17T14:44:33.504595
IHL Canada,Fasteners,"DuraDrive 3/8"" x 1-3/4"" Threaded Concrete Screw Anchor (50-Pack)",35144,27.59,,Default Title,https://ihlcanada.com/products/duradrive-3-8-inches-x-1-3-4-inches-zinc-threaded-anchor-50-box,2026-04-17T14:44:33.504596
IHL Canada,Fasteners,"DuraDrive 1-1/2 in. Plastic Cap Spiral Shank Insulation Nails (2,000-Box)",31628,24.95,,Default Title,https://ihlcanada.com/products/duradrive-1-1-2-in-plastic-cap-spiral-shank-insulation-nails-2-000-box,2026-04-17T14:44:33.504598
IHL Canada,Fasteners,"DuraDrive #10 x 5 in. Square Drive Deck Screws (1,000-Pack)",26780,83.95,,Default Title,https://ihlcanada.com/products/copy-of-duradrive-10-x-3-1-2-in-low-root-brown-zinc-coated-flat-head-square-drive-decking-screws-1-000-pack-1,2026-04-17T14:44:33.504600
IHL Canada,Fasteners,BOSTITCH SB-CAPS 1 in. Caps for Staples and Nails (1000-Pack),28371,34.16,,Default Title,https://ihlcanada.com/products/bostitch-cappak-5m-1-in-caps-for-staples-and-nails-1000-pack,2026-04-17T14:44:33.504601
IHL Canada,Fasteners,H Paulin 5/16 in. x 3 in. Zinc Coated Hex Head Lag Bolts (500-Box),22760,99.95,,Default Title,https://ihlcanada.com/products/h-paulin-5-16-in-x-3-in-zinc-coated-hex-head-lag-bolts-500-box,2026-04-17T14:44:33.504603
IHL Canada,Fasteners,"DuraDrive #8 x 1-5/8 in. Square Drive Collated Deck Screws (1,000 Per Box)",26711,24.59,,Default Title,https://ihlcanada.com/products/duradrive-8-brown-ruspert-coated-flat-head-square-drive-coarse-thread-collated-exterior-wood-screws-1-000-pack,2026-04-17T14:44:33.504605
